1.44  -0.008  1
1.44  0  1
1.44  0.008  0
1.44  0.016  1
1.44  0.024  1
1.44  0.032  1
1.44  0.04  1
1.44  0.048  1
1.44  0.056  1
1.44  0.064  1
1.44  0.072  1
1.44  0.08  1
1.44  0.088  1
1.44  0.096  1
1.44  0.104  1
1.44  0.112  1
1.44  0.12  0
1.52  -0.128  0
1.52  -0.12  0
1.52  -0.112  0
1.52  -0.104  0
1.52  -0.096  0
1.52  -0.088  0
1.52  -0.08  0
1.52  -0.072  0
1.52  -0.064  0
1.52  -0.056  0
1.52  -0.048  0
1.52  -0.04  0
1.52  -0.032  0
1.52  -0.024  0
1.52  -0.016  0
1.52  -0.008  0
1.52  0  0
1.52  0.008  0
1.52  0.016  1
1.52  0.024  0
1.52  0.032  0
1.52  0.04  0
1.52  0.048  1
1.52  0.056  1
1.52  0.064  0
1.52  0.072  1
1.52  0.08  1
1.52  0.088  1
1.52  0.096  1
1.52  0.104  1
1.52  0.112  1
1.52  0.12  0
1.6  -0.12  0
1.6  -0.112  0
1.6  -0.104  0
1.6  -0.096  0
1.6  -0.088  0
1.6  -0.08  0
1.6  -0.072  0
1.6  -0.064  0
1.6  -0.056  0
1.6  -0.048  0
1.6  -0.04  0
1.6  -0.032  0
1.6  -0.024  0
1.6  -0.016  0
1.6  -0.008  0
1.6  0  0
1.6  0.008  0
1.6  0.016  0
1.6  0.024  0
1.6  0.032  0
1.6  0.04  0
1.6  0.048  0
1.6  0.056  0
1.6  0.064  0
1.6  0.072  0
1.6  0.08  0
1.6  0.088  1
1.6  0.096  0
1.6  0.104  1
1.6  0.112  1
1.6  0.12  0
1.68  -0.12  0
1.68  -0.112  0
1.68  -0.104  0
1.68  -0.096  0
1.68  -0.088  0
1.68  -0.08  0
1.68  -0.072  0
1.68  -0.064  0
1.68  -0.056  0
1.68  -0.048  0
1.68  -0.04  0
1.68  -0.032  0
1.68  -0.024  0
1.68  -0.016  0
1.68  -0.008  0
1.68  0  0
1.68  0.008  0
1.68  0.016  0
1.68  0.024  0
1.68  0.032  0
1.68  0.04  0
1.68  0.048  0
1.68  0.056  0
1.68  0.064  0
1.68  0.072  0
1.68  0.08  0
1.68  0.088  0
1.68  0.096  0
1.68  0.104  0
1.68  0.112  0
1.68  0.12  0
1.76  -0.112  0
1.76  -0.104  0
1.76  -0.096  0
1.76  -0.08  0
1.76  -0.072  0
1.76  -0.064  0
1.76  -0.056  0
1.76  -0.048  0
1.76  -0.04  0
1.76  -0.032  0
1.76  -0.024  0
1.76  -0.016  0
1.76  -0.008  0
1.76  0  0
1.76  0.008  0
1.76  0.016  0
1.76  0.024  0
1.76  0.032  0
1.76  0.04  0
1.76  0.048  0
1.76  0.056  0
1.76  0.064  0
1.76  0.072  0
1.76  0.08  0
1.76  0.088  0
1.76  0.096  0
1.76  0.104  0
1.76  0.112  0
1.76  0.12  0
1.84  -0.12  0
1.84  -0.112  0
1.84  -0.08  0
1.84  -0.056  0
1.84  -0.04  0
1.84  -0.032  0
1.84  -0.024  0
1.84  -0.016  0
1.84  -0.008  0
1.84  0  0
1.84  0.008  0
1.84  0.016  0
1.84  0.024  0
1.84  0.032  0
1.84  0.04  0
1.84  0.048  0
1.84  0.056  0
1.84  0.064  0
1.84  0.072  0
1.84  0.08  0
1.84  0.088  0
1.84  0.096  0
1.84  0.104  0
1.84  0.112  0
1.84  0.12  0
1.92  -0.112  0
1.92  -0.072  0
1.92  -0.064  0
1.92  0.016  0
1.92  0.024  0
1.92  0.04  0
1.92  0.056  0
1.92  0.072  0
1.92  0.08  0
1.92  0.096  0
1.92  0.112  0
